fact
sail(87480,17496,5).
sail(58320,11664,5).
sail(38880,7776,5).
sail(25920,5184,5).
sail(17280,3456,5).
sail(11520,2304,5).
sail(7680,1536,5).
sail(5120,1024,5).
sail(177147,59049,3).
sail(118098,39366,3).
sail(78732,26244,3).
sail(52488,17496,3).
sail(34992,11664,3).
sail(23328,7776,3).
sail(15552,5184,3).
sail(10368,3456,3).
sail(6912,2304,3).
sail(4608,1536,3).
sail(3072,1024,3).
sail(2048,1024,2).
sail(1000000,200000,5).
sail(900000,180000,5).
sail(600000,120000,5).
sail(400000,80000,5).
sail(810000,162000,5).
sail(540000,108000,5).
sail(360000,72000,5).
sail(240000,48000,5).
sail(160000,32000,5).
sail(729000,145800,5).
sail(486000,97200,5).
sail(324000,64800,5).
sail(216000,43200,5).
sail(144000,28800,5).
sail(96000,19200,5).
sail(64000,12800,5).
sail(984150,196830,5).
sail(656100,131220,5).
sail(437400,87480,5).
sail(291600,58320,5).
sail(194400,38880,5).
sail(129600,25920,5).
sail(86400,17280,5).
sail(57600,11520,5).
sail(38400,7680,5).
sail(25600,5120,5).
sail(885735,177147,5).
sail(590490,118098,5).
sail(393660,78732,5).
sail(262440,52488,5).
sail(174960,34992,5).
sail(116640,23328,5).
sail(77760,15552,5).
sail(51840,10368,5).
sail(34560,6912,5).
sail(23040,4608,5).
sail(15360,3072,5).
sail(10240,2048,5).
sail(531441,177147,3).
sail(354294,118098,3).
sail(236196,78732,3).
sail(157464,52488,3).
sail(104976,34992,3).
sail(69984,23328,3).
sail(46656,15552,3).
sail(31104,10368,3).
sail(20736,6912,3).
sail(13824,4608,3).
sail(9216,3072,3).
sail(6144,2048,3).
sail(4096,2048,2).
sail(800000,160000,5).
sail(720000,144000,5).
sail(480000,96000,5).
sail(320000,64000,5).
sail(972000,194400,5).
sail(648000,129600,5).
sail(432000,86400,5).
sail(288000,57600,5).
sail(192000,38400,5).
sail(128000,25600,5).
sail(874800,174960,5).
sail(583200,116640,5).
sail(388800,77760,5).
sail(259200,51840,5).
sail(172800,34560,5).
sail(115200,23040,5).
sail(76800,15360,5).
sail(51200,10240,5).
sail(787320,157464,5).
sail(524880,104976,5).
sail(349920,69984,5).
sail(233280,46656,5).
sail(155520,31104,5).
sail(103680,20736,5).
sail(69120,13824,5).
sail(46080,9216,5).
sail(30720,6144,5).
sail(20480,4096,5).
sail(708588,236196,3).
sail(472392,157464,3).
sail(314928,104976,3).
sail(209952,69984,3).
sail(139968,46656,3).
sail(93312,31104,3).
sail(62208,20736,3).
sail(41472,13824,3).
sail(27648,9216,3).
sail(18432,6144,3).
sail(12288,4096,3).
sail(8192,4096,2).
sail(960000,192000,5).
sail(640000,128000,5).
sail(864000,172800,5).
sail(576000,115200,5).
sail(384000,76800,5).
sail(256000,51200,5).
sail(777600,155520,5).
sail(518400,103680,5).
sail(345600,69120,5).
sail(230400,46080,5).
sail(153600,30720,5).
sail(102400,20480,5).
sail(699840,139968,5).
sail(466560,93312,5).
sail(311040,62208,5).
sail(207360,41472,5).
sail(138240,27648,5).
sail(92160,18432,5).
sail(61440,12288,5).
sail(40960,8192,5).
sail(944784,314928,3).
sail(629856,209952,3).
sail(419904,139968,3).
sail(279936,93312,3).
sail(186624,62208,3).
sail(124416,41472,3).
sail(82944,27648,3).
sail(55296,18432,3).
sail(36864,12288,3).
sail(24576,8192,3).
sail(16384,8192,2).
sail(768000,153600,5).
sail(512000,102400,5).
sail(691200,138240,5).
sail(460800,92160,5).
sail(307200,61440,5).
sail(204800,40960,5).
sail(933120,186624,5).
sail(622080,124416,5).
sail(414720,82944,5).
sail(276480,55296,5).
sail(184320,36864,5).
sail(122880,24576,5).
sail(81920,16384,5).
sail(839808,279936,3).
sail(559872,186624,3).
sail(373248,124416,3).
sail(248832,82944,3).
sail(165888,55296,3).
sail(110592,36864,3).
sail(73728,24576,3).
sail(49152,16384,3).
sail(32768,16384,2).
sail(921600,184320,5).
sail(614400,122880,5).
sail(409600,81920,5).
sail(829440,165888,5).
sail(552960,110592,5).
sail(368640,73728,5).
sail(245760,49152,5).
sail(163840,32768,5).
sail(746496,248832,3).
sail(497664,165888,3).
sail(331776,110592,3).
sail(221184,73728,3).
sail(147456,49152,3).
sail(98304,32768,3).
sail(65536,32768,2).
sail(819200,163840,5).
sail(737280,147456,5).
sail(491520,98304,5).
sail(327680,65536,5).
sail(995328,331776,3).
sail(663552,221184,3).
sail(442368,147456,3).
sail(294912,98304,3).
sail(196608,65536,3).
sail(131072,65536,2).
sail(983040,196608,5).
sail(655360,131072,5).
sail(884736,294912,3).
sail(589824,196608,3).
sail(393216,131072,3).
sail(262144,131072,2).
sail(786432,262144,3).
sail(524288,262144,2).
