fact
sail(1366875,273375,5).
sail(911250,182250,5).
sail(607500,121500,5).
sail(405000,81000,5).
sail(270000,54000,5).
sail(180000,36000,5).
sail(120000,24000,5).
sail(80000,16000,5).
sail(820125,164025,5).
sail(546750,109350,5).
sail(364500,72900,5).
sail(243000,48600,5).
sail(162000,32400,5).
sail(108000,21600,5).
sail(72000,14400,5).
sail(48000,9600,5).
sail(32000,6400,5).
sail(492075,98415,5).
sail(328050,65610,5).
sail(218700,43740,5).
sail(145800,29160,5).
sail(97200,19440,5).
sail(64800,12960,5).
sail(43200,8640,5).
sail(28800,5760,5).
sail(19200,3840,5).
sail(12800,2560,5).
sail(295245,59049,5).
sail(196830,39366,5).
sail(131220,26244,5).
sail(87480,17496,5).
sail(58320,11664,5).
sail(38880,7776,5).
sail(25920,5184,5).
sail(17280,3456,5).
sail(11520,2304,5).
sail(7680,1536,5).
sail(5120,1024,5).
sail(177147,59049,3).
sail(118098,39366,3).
sail(78732,26244,3).
sail(52488,17496,3).
sail(34992,11664,3).
sail(23328,7776,3).
sail(15552,5184,3).
sail(10368,3456,3).
sail(6912,2304,3).
sail(4608,1536,3).
sail(3072,1024,3).
sail(2048,1024,2).
sail(9375000,1875000,5).
sail(6250000,1250000,5).
sail(8437500,1687500,5).
sail(5625000,1125000,5).
sail(3750000,750000,5).
sail(2500000,500000,5).
sail(7593750,1518750,5).
sail(5062500,1012500,5).
sail(3375000,675000,5).
sail(2250000,450000,5).
sail(1500000,300000,5).
sail(1000000,200000,5).
sail(6834375,1366875,5).
sail(4556250,911250,5).
sail(3037500,607500,5).
sail(2025000,405000,5).
sail(1350000,270000,5).
sail(900000,180000,5).
sail(600000,120000,5).
sail(400000,80000,5).
sail(4100625,820125,5).
sail(2733750,546750,5).
sail(1822500,364500,5).
sail(1215000,243000,5).
sail(810000,162000,5).
sail(540000,108000,5).
sail(360000,72000,5).
sail(240000,48000,5).
sail(160000,32000,5).
sail(2460375,492075,5).
sail(1640250,328050,5).
sail(1093500,218700,5).
sail(729000,145800,5).
sail(486000,97200,5).
sail(324000,64800,5).
sail(216000,43200,5).
sail(144000,28800,5).
sail(96000,19200,5).
sail(64000,12800,5).
sail(1476225,295245,5).
sail(984150,196830,5).
sail(656100,131220,5).
sail(437400,87480,5).
sail(291600,58320,5).
sail(194400,38880,5).
sail(129600,25920,5).
sail(86400,17280,5).
sail(57600,11520,5).
sail(38400,7680,5).
sail(25600,5120,5).
sail(885735,177147,5).
sail(590490,118098,5).
sail(393660,78732,5).
sail(262440,52488,5).
sail(174960,34992,5).
sail(116640,23328,5).
sail(77760,15552,5).
sail(51840,10368,5).
sail(34560,6912,5).
sail(23040,4608,5).
sail(15360,3072,5).
sail(10240,2048,5).
sail(531441,177147,3).
sail(354294,118098,3).
sail(236196,78732,3).
sail(157464,52488,3).
sail(104976,34992,3).
sail(69984,23328,3).
sail(46656,15552,3).
sail(31104,10368,3).
sail(20736,6912,3).
sail(13824,4608,3).
sail(9216,3072,3).
sail(6144,2048,3).
sail(4096,2048,2).
sail(7500000,1500000,5).
sail(5000000,1000000,5).
sail(6750000,1350000,5).
sail(4500000,900000,5).
sail(3000000,600000,5).
sail(2000000,400000,5).
sail(9112500,1822500,5).
sail(6075000,1215000,5).
sail(4050000,810000,5).
sail(2700000,540000,5).
sail(1800000,360000,5).
sail(1200000,240000,5).
sail(800000,160000,5).
sail(8201250,1640250,5).
sail(5467500,1093500,5).
sail(3645000,729000,5).
sail(2430000,486000,5).
sail(1620000,324000,5).
sail(1080000,216000,5).
sail(720000,144000,5).
sail(480000,96000,5).
sail(320000,64000,5).
sail(7381125,1476225,5).
sail(4920750,984150,5).
sail(3280500,656100,5).
sail(2187000,437400,5).
sail(1458000,291600,5).
sail(972000,194400,5).
sail(648000,129600,5).
sail(432000,86400,5).
sail(288000,57600,5).
sail(192000,38400,5).
sail(128000,25600,5).
sail(4428675,885735,5).
sail(2952450,590490,5).
sail(1968300,393660,5).
sail(1312200,262440,5).
sail(874800,174960,5).
sail(583200,116640,5).
sail(388800,77760,5).
sail(259200,51840,5).
sail(172800,34560,5).
sail(115200,23040,5).
sail(76800,15360,5).
sail(51200,10240,5).
sail(2657205,531441,5).
sail(1771470,354294,5).
sail(1180980,236196,5).
sail(787320,157464,5).
sail(524880,104976,5).
sail(349920,69984,5).
sail(233280,46656,5).
sail(155520,31104,5).
sail(103680,20736,5).
sail(69120,13824,5).
sail(46080,9216,5).
sail(30720,6144,5).
sail(20480,4096,5).
sail(1594323,531441,3).
sail(1062882,354294,3).
sail(708588,236196,3).
sail(472392,157464,3).
sail(314928,104976,3).
sail(209952,69984,3).
sail(139968,46656,3).
sail(93312,31104,3).
sail(62208,20736,3).
sail(41472,13824,3).
sail(27648,9216,3).
sail(18432,6144,3).
sail(12288,4096,3).
sail(8192,4096,2).
sail(10000000,2000000,5).
sail(9000000,1800000,5).
sail(6000000,1200000,5).
sail(4000000,800000,5).
sail(8100000,1620000,5).
sail(5400000,1080000,5).
sail(3600000,720000,5).
sail(2400000,480000,5).
sail(1600000,320000,5).
sail(7290000,1458000,5).
sail(4860000,972000,5).
sail(3240000,648000,5).
sail(2160000,432000,5).
sail(1440000,288000,5).
sail(960000,192000,5).
sail(640000,128000,5).
sail(9841500,1968300,5).
sail(6561000,1312200,5).
sail(4374000,874800,5).
sail(2916000,583200,5).
sail(1944000,388800,5).
sail(1296000,259200,5).
sail(864000,172800,5).
sail(576000,115200,5).
sail(384000,76800,5).
sail(256000,51200,5).
sail(8857350,1771470,5).
sail(5904900,1180980,5).
sail(3936600,787320,5).
sail(2624400,524880,5).
sail(1749600,349920,5).
sail(1166400,233280,5).
sail(777600,155520,5).
sail(518400,103680,5).
sail(345600,69120,5).
sail(230400,46080,5).
sail(153600,30720,5).
sail(102400,20480,5).
sail(7971615,1594323,5).
sail(5314410,1062882,5).
sail(3542940,708588,5).
sail(2361960,472392,5).
sail(1574640,314928,5).
sail(1049760,209952,5).
sail(699840,139968,5).
sail(466560,93312,5).
sail(311040,62208,5).
sail(207360,41472,5).
sail(138240,27648,5).
sail(92160,18432,5).
sail(61440,12288,5).
sail(40960,8192,5).
sail(4782969,1594323,3).
sail(3188646,1062882,3).
sail(2125764,708588,3).
sail(1417176,472392,3).
sail(944784,314928,3).
sail(629856,209952,3).
sail(419904,139968,3).
sail(279936,93312,3).
sail(186624,62208,3).
sail(124416,41472,3).
sail(82944,27648,3).
sail(55296,18432,3).
sail(36864,12288,3).
sail(24576,8192,3).
sail(16384,8192,2).
sail(8000000,1600000,5).
sail(7200000,1440000,5).
sail(4800000,960000,5).
sail(3200000,640000,5).
sail(9720000,1944000,5).
sail(6480000,1296000,5).
sail(4320000,864000,5).
sail(2880000,576000,5).
sail(1920000,384000,5).
sail(1280000,256000,5).
sail(8748000,1749600,5).
sail(5832000,1166400,5).
sail(3888000,777600,5).
sail(2592000,518400,5).
sail(1728000,345600,5).
sail(1152000,230400,5).
sail(768000,153600,5).
sail(512000,102400,5).
sail(7873200,1574640,5).
sail(5248800,1049760,5).
sail(3499200,699840,5).
sail(2332800,466560,5).
sail(1555200,311040,5).
sail(1036800,207360,5).
sail(691200,138240,5).
sail(460800,92160,5).
sail(307200,61440,5).
sail(204800,40960,5).
sail(7085880,1417176,5).
sail(4723920,944784,5).
sail(3149280,629856,5).
sail(2099520,419904,5).
sail(1399680,279936,5).
sail(933120,186624,5).
sail(622080,124416,5).
sail(414720,82944,5).
sail(276480,55296,5).
sail(184320,36864,5).
sail(122880,24576,5).
sail(81920,16384,5).
sail(9565938,3188646,3).
sail(6377292,2125764,3).
sail(4251528,1417176,3).
sail(2834352,944784,3).
sail(1889568,629856,3).
sail(1259712,419904,3).
sail(839808,279936,3).
sail(559872,186624,3).
sail(373248,124416,3).
sail(248832,82944,3).
sail(165888,55296,3).
sail(110592,36864,3).
sail(73728,24576,3).
sail(49152,16384,3).
sail(32768,16384,2).
sail(9600000,1920000,5).
sail(6400000,1280000,5).
sail(8640000,1728000,5).
sail(5760000,1152000,5).
sail(3840000,768000,5).
sail(2560000,512000,5).
sail(7776000,1555200,5).
sail(5184000,1036800,5).
sail(3456000,691200,5).
sail(2304000,460800,5).
sail(1536000,307200,5).
sail(1024000,204800,5).
sail(6998400,1399680,5).
sail(4665600,933120,5).
sail(3110400,622080,5).
sail(2073600,414720,5).
sail(1382400,276480,5).
sail(921600,184320,5).
sail(614400,122880,5).
sail(409600,81920,5).
sail(9447840,1889568,5).
sail(6298560,1259712,5).
sail(4199040,839808,5).
sail(2799360,559872,5).
sail(1866240,373248,5).
sail(1244160,248832,5).
sail(829440,165888,5).
sail(552960,110592,5).
sail(368640,73728,5).
sail(245760,49152,5).
sail(163840,32768,5).
sail(8503056,2834352,3).
sail(5668704,1889568,3).
sail(3779136,1259712,3).
sail(2519424,839808,3).
sail(1679616,559872,3).
sail(1119744,373248,3).
sail(746496,248832,3).
sail(497664,165888,3).
sail(331776,110592,3).
sail(221184,73728,3).
sail(147456,49152,3).
sail(98304,32768,3).
sail(65536,32768,2).
sail(7680000,1536000,5).
sail(5120000,1024000,5).
sail(6912000,1382400,5).
sail(4608000,921600,5).
sail(3072000,614400,5).
sail(2048000,409600,5).
sail(9331200,1866240,5).
sail(6220800,1244160,5).
sail(4147200,829440,5).
sail(2764800,552960,5).
sail(1843200,368640,5).
sail(1228800,245760,5).
sail(819200,163840,5).
sail(8398080,1679616,5).
sail(5598720,1119744,5).
sail(3732480,746496,5).
sail(2488320,497664,5).
sail(1658880,331776,5).
sail(1105920,221184,5).
sail(737280,147456,5).
sail(491520,98304,5).
sail(327680,65536,5).
sail(7558272,2519424,3).
sail(5038848,1679616,3).
sail(3359232,1119744,3).
sail(2239488,746496,3).
sail(1492992,497664,3).
sail(995328,331776,3).
sail(663552,221184,3).
sail(442368,147456,3).
sail(294912,98304,3).
sail(196608,65536,3).
sail(131072,65536,2).
sail(9216000,1843200,5).
sail(6144000,1228800,5).
sail(4096000,819200,5).
sail(8294400,1658880,5).
sail(5529600,1105920,5).
sail(3686400,737280,5).
sail(2457600,491520,5).
sail(1638400,327680,5).
sail(7464960,1492992,5).
sail(4976640,995328,5).
sail(3317760,663552,5).
sail(2211840,442368,5).
sail(1474560,294912,5).
sail(983040,196608,5).
sail(655360,131072,5).
sail(6718464,2239488,3).
sail(4478976,1492992,3).
sail(2985984,995328,3).
sail(1990656,663552,3).
sail(1327104,442368,3).
sail(884736,294912,3).
sail(589824,196608,3).
sail(393216,131072,3).
sail(262144,131072,2).
sail(8192000,1638400,5).
sail(7372800,1474560,5).
sail(4915200,983040,5).
sail(3276800,655360,5).
sail(9953280,1990656,5).
sail(6635520,1327104,5).
sail(4423680,884736,5).
sail(2949120,589824,5).
sail(1966080,393216,5).
sail(1310720,262144,5).
sail(8957952,2985984,3).
sail(5971968,1990656,3).
sail(3981312,1327104,3).
sail(2654208,884736,3).
sail(1769472,589824,3).
sail(1179648,393216,3).
sail(786432,262144,3).
sail(524288,262144,2).
sail(9830400,1966080,5).
sail(6553600,1310720,5).
sail(8847360,1769472,5).
sail(5898240,1179648,5).
sail(3932160,786432,5).
sail(2621440,524288,5).
sail(7962624,2654208,3).
sail(5308416,1769472,3).
sail(3538944,1179648,3).
sail(2359296,786432,3).
sail(1572864,524288,3).
sail(1048576,524288,2).
sail(7864320,1572864,5).
sail(5242880,1048576,5).
sail(7077888,2359296,3).
sail(4718592,1572864,3).
sail(3145728,1048576,3).
sail(2097152,1048576,2).
sail(9437184,3145728,3).
sail(6291456,2097152,3).
sail(4194304,2097152,2).
sail(8388608,4194304,2).
